"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","season"
"D1","21/11/15","FC Koln","Mainz",0,0,"D",0,0,"D",14,7,14,11,6,1,1,1,0,0,"15/16"
"D1","21/11/15","Ein Frankfurt","Leverkusen",1,3,"A",1,2,"A",9,17,15,19,3,8,2,1,0,0,"15/16"
"D1","20/11/15","Hamburg","Dortmund",3,1,"H",2,0,"H",7,21,17,9,2,7,0,1,0,0,"15/16"
"D1","08/11/15","Dortmund","Schalke 04",3,2,"H",2,1,"H",14,9,10,16,5,3,3,4,0,0,"15/16"
"D1","08/11/15","Augsburg","Werder Bremen",1,2,"A",0,0,"D",18,15,13,20,7,4,1,4,0,0,"15/16"
"D1","07/11/15","M'gladbach","Ingolstadt",0,0,"D",0,0,"D",11,14,17,17,4,3,1,6,1,0,"15/16"
"D1","07/11/15","Mainz","Wolfsburg",2,0,"H",1,0,"H",12,8,24,22,4,3,2,3,0,1,"15/16"
"D1","07/11/15","Leverkusen","FC Koln",1,2,"A",1,1,"D",12,17,18,12,6,9,1,2,1,0,"15/16"
"D1","07/11/15","Hoffenheim","Ein Frankfurt",0,0,"D",0,0,"D",8,17,11,13,1,3,1,3,0,0,"15/16"
"D1","07/11/15","Darmstadt","Hamburg",1,1,"D",0,1,"A",15,8,14,18,3,2,4,2,0,0,"15/16"
"D1","07/11/15","Bayern Munich","Stuttgart",4,0,"H",4,0,"H",33,5,8,15,7,3,0,0,0,0,"15/16"
"D1","06/11/15","Hannover","Hertha",1,3,"A",0,1,"A",7,12,19,9,2,2,2,3,0,0,"15/16"
"D1","01/11/15","Stuttgart","Darmstadt",2,0,"H",0,0,"D",18,17,21,18,7,5,3,2,0,0,"15/16"
"D1","01/11/15","Hamburg","Hannover",1,2,"A",1,0,"H",17,5,12,15,5,3,0,0,0,0,"15/16"
"D1","31/10/15","Wolfsburg","Leverkusen",2,1,"H",1,1,"D",13,15,17,16,5,5,0,2,0,0,"15/16"
"D1","31/10/15","Werder Bremen","Dortmund",1,3,"A",1,2,"A",8,11,17,15,1,9,3,0,0,0,"15/16"
"D1","31/10/15","Schalke 04","Ingolstadt",1,1,"D",0,1,"A",18,7,17,18,3,3,1,2,0,0,"15/16"
"D1","31/10/15","Hertha","M'gladbach",1,4,"A",0,2,"A",14,11,10,13,5,4,2,1,0,0,"15/16"
"D1","31/10/15","FC Koln","Hoffenheim",0,0,"D",0,0,"D",13,10,12,15,5,5,2,1,0,0,"15/16"
"D1","31/10/15","Augsburg","Mainz",3,3,"D",1,2,"A",25,10,11,16,11,4,3,3,0,0,"15/16"
"D1","30/10/15","Ein Frankfurt","Bayern Munich",0,0,"D",0,0,"D",8,10,13,15,5,5,4,2,0,0,"15/16"
"D1","25/10/15","M'gladbach","Schalke 04",3,1,"H",1,1,"D",16,13,17,19,3,6,2,3,0,1,"15/16"
"D1","25/10/15","Dortmund","Augsburg",5,1,"H",3,0,"H",19,4,8,13,6,4,0,2,0,0,"15/16"
"D1","24/10/15","Mainz","Werder Bremen",1,3,"A",0,3,"A",16,14,19,17,4,4,2,1,0,0,"15/16"
"D1","24/10/15","Leverkusen","Stuttgart",4,3,"H",0,0,"D",19,12,16,13,5,3,2,4,0,0,"15/16"
"D1","24/10/15","Ingolstadt","Hertha",0,1,"A",0,1,"A",18,5,12,12,8,2,2,3,0,0,"15/16"
"D1","24/10/15","Hannover","Ein Frankfurt",1,2,"A",0,0,"D",10,5,13,14,3,2,1,4,0,0,"15/16"
"D1","24/10/15","Darmstadt","Wolfsburg",0,1,"A",0,0,"D",9,19,14,16,5,3,2,1,0,0,"15/16"
"D1","24/10/15","Bayern Munich","FC Koln",4,0,"H",2,0,"H",26,4,8,4,10,0,1,1,0,0,"15/16"
"D1","23/10/15","Hoffenheim","Hamburg",0,1,"A",0,0,"D",12,20,24,23,1,5,2,4,1,0,"15/16"
"D1","18/10/15","Stuttgart","Ingolstadt",1,0,"H",0,0,"D",12,11,18,9,6,5,3,1,1,0,"15/16"
"D1","18/10/15","FC Koln","Hannover",0,1,"A",0,1,"A",16,8,14,17,12,3,3,2,0,0,"15/16"
"D1","17/10/15","Wolfsburg","Hoffenheim",4,2,"H",2,1,"H",16,7,14,12,5,4,4,0,0,0,"15/16"
"D1","17/10/15","Werder Bremen","Bayern Munich",0,1,"A",0,1,"A",8,13,15,12,2,3,2,2,0,0,"15/16"
"D1","17/10/15","Schalke 04","Hertha",2,1,"H",1,0,"H",19,9,18,16,7,6,3,4,0,1,"15/16"
"D1","17/10/15","Hamburg","Leverkusen",0,0,"D",0,0,"D",8,10,22,20,3,5,6,2,0,0,"15/16"
"D1","17/10/15","Ein Frankfurt","M'gladbach",1,5,"A",1,1,"D",7,16,18,14,1,1,4,3,0,0,"15/16"
"D1","17/10/15","Augsburg","Darmstadt",0,2,"A",0,2,"A",20,12,13,17,2,4,2,3,0,0,"15/16"
"D1","16/10/15","Mainz","Dortmund",0,2,"A",0,1,"A",11,16,14,16,8,4,2,1,0,0,"15/16"
"D1","04/10/15","Schalke 04","FC Koln",0,3,"A",0,1,"A",17,12,15,12,3,2,2,2,0,0,"15/16"
"D1","04/10/15","Leverkusen","Augsburg",1,1,"D",1,1,"D",22,3,13,22,9,1,2,3,0,0,"15/16"
"D1","04/10/15","Bayern Munich","Dortmund",5,1,"H",2,1,"H",14,10,14,8,4,4,3,1,0,0,"15/16"
"D1","03/10/15","M'gladbach","Wolfsburg",2,0,"H",0,0,"D",10,10,15,14,3,1,2,3,0,0,"15/16"
"D1","03/10/15","Ingolstadt","Ein Frankfurt",2,0,"H",0,0,"D",14,12,11,11,4,3,1,2,0,0,"15/16"
"D1","03/10/15","Hoffenheim","Stuttgart",2,2,"D",1,0,"H",11,18,12,15,6,5,3,1,0,0,"15/16"
"D1","03/10/15","Hertha","Hamburg",3,0,"H",1,0,"H",13,8,13,15,4,5,1,1,0,0,"15/16"
"D1","03/10/15","Hannover","Werder Bremen",1,0,"H",0,0,"D",12,19,17,11,7,6,4,1,0,0,"15/16"
"D1","02/10/15","Darmstadt","Mainz",2,3,"A",1,2,"A",14,14,12,20,2,6,1,2,0,0,"15/16"
"D1","27/09/15","Ein Frankfurt","Hertha",1,1,"D",1,0,"H",11,14,11,14,7,3,2,1,0,0,"15/16"
"D1","27/09/15","Dortmund","Darmstadt",2,2,"D",0,1,"A",16,4,16,13,8,0,0,2,0,0,"15/16"
"D1","26/09/15","Wolfsburg","Hannover",1,1,"D",1,0,"H",22,8,11,9,9,0,2,2,0,0,"15/16"
"D1","26/09/15","Werder Bremen","Leverkusen",0,3,"A",0,1,"A",9,17,12,15,2,6,1,2,0,0,"15/16"
"D1","26/09/15","Stuttgart","M'gladbach",1,3,"A",1,2,"A",22,9,15,15,12,3,4,1,0,0,"15/16"
"D1","26/09/15","Mainz","Bayern Munich",0,3,"A",0,0,"D",6,17,17,11,3,4,1,1,0,0,"15/16"
"D1","26/09/15","Hamburg","Schalke 04",0,1,"A",0,0,"D",13,10,14,14,4,4,1,3,0,0,"15/16"
"D1","26/09/15","Augsburg","Hoffenheim",1,3,"A",1,1,"D",26,11,8,9,7,3,1,4,0,0,"15/16"
"D1","25/09/15","FC Koln","Ingolstadt",1,1,"D",1,1,"D",15,16,14,16,8,4,2,3,0,0,"15/16"
"D1","23/09/15","Schalke 04","Ein Frankfurt",2,0,"H",0,0,"D",13,18,9,17,5,7,2,2,0,0,"15/16"
"D1","23/09/15","M'gladbach","Augsburg",4,2,"H",4,0,"H",21,13,20,21,6,2,2,5,0,0,"15/16"
"D1","23/09/15","Leverkusen","Mainz",1,0,"H",0,0,"D",20,3,16,13,11,3,3,0,0,0,"15/16"
"D1","23/09/15","Hoffenheim","Dortmund",1,1,"D",1,0,"H",10,14,15,13,5,4,2,1,0,0,"15/16"
"D1","23/09/15","Hannover","Stuttgart",1,3,"A",1,2,"A",8,19,15,17,3,7,3,3,0,0,"15/16"
"D1","22/09/15","Ingolstadt","Hamburg",0,1,"A",0,0,"D",12,8,15,16,8,5,2,1,0,0,"15/16"
"D1","22/09/15","Hertha","FC Koln",2,0,"H",1,0,"H",17,13,12,14,6,1,1,1,0,0,"15/16"
"D1","22/09/15","Darmstadt","Werder Bremen",2,1,"H",1,1,"D",9,12,20,19,5,1,3,1,0,1,"15/16"
"D1","22/09/15","Bayern Munich","Wolfsburg",5,1,"H",0,1,"A",17,7,11,12,5,1,1,2,0,0,"15/16"
"D1","20/09/15","Stuttgart","Schalke 04",0,1,"A",0,0,"D",26,10,11,18,6,5,3,3,0,0,"15/16"
"D1","20/09/15","Dortmund","Leverkusen",3,0,"H",1,0,"H",22,8,10,17,3,1,1,3,0,0,"15/16"
"D1","20/09/15","Augsburg","Hannover",2,0,"H",2,0,"H",17,16,12,15,6,6,1,4,0,0,"15/16"
"D1","19/09/15","Wolfsburg","Hertha",2,0,"H",0,0,"D",14,9,16,9,7,5,1,2,0,0,"15/16"
"D1","19/09/15","Werder Bremen","Ingolstadt",0,1,"A",0,0,"D",13,13,24,19,8,5,3,4,1,0,"15/16"
"D1","19/09/15","Hamburg","Ein Frankfurt",0,0,"D",0,0,"D",11,7,11,17,5,11,0,4,0,0,"15/16"
"D1","19/09/15","FC Koln","M'gladbach",1,0,"H",0,0,"D",11,9,10,16,2,2,0,3,0,0,"15/16"
"D1","19/09/15","Darmstadt","Bayern Munich",0,3,"A",0,1,"A",5,18,10,8,1,5,2,1,0,0,"15/16"
"D1","18/09/15","Mainz","Hoffenheim",3,1,"H",1,1,"D",12,13,13,15,6,8,1,2,0,0,"15/16"
"D1","13/09/15","Schalke 04","Mainz",2,1,"H",1,1,"D",24,15,18,20,5,7,1,3,0,0,"15/16"
"D1","13/09/15","Hoffenheim","Werder Bremen",1,3,"A",0,1,"A",10,16,13,22,7,3,2,4,0,0,"15/16"
"D1","12/09/15","Leverkusen","Darmstadt",0,1,"A",0,1,"A",16,5,13,17,10,4,3,1,0,0,"15/16"
"D1","12/09/15","Ingolstadt","Wolfsburg",0,0,"D",0,0,"D",5,17,10,15,2,5,2,3,0,0,"15/16"
"D1","12/09/15","Hertha","Stuttgart",2,1,"H",2,1,"H",9,11,18,21,5,7,0,3,0,0,"15/16"
"D1","12/09/15","Hannover","Dortmund",2,4,"A",1,2,"A",5,17,15,16,2,4,3,1,0,0,"15/16"
"D1","12/09/15","Ein Frankfurt","FC Koln",6,2,"H",4,1,"H",18,13,14,14,5,2,2,1,0,0,"15/16"
"D1","12/09/15","Bayern Munich","Augsburg",2,1,"H",0,1,"A",27,4,10,10,9,0,0,1,0,0,"15/16"
"D1","11/09/15","M'gladbach","Hamburg",0,3,"A",0,2,"A",13,10,17,19,5,2,2,1,0,0,"15/16"
"D1","30/08/15","Werder Bremen","M'gladbach",2,1,"H",1,1,"D",22,9,17,18,5,6,3,1,0,1,"15/16"
"D1","30/08/15","Dortmund","Hertha",3,1,"H",1,0,"H",15,4,16,12,5,1,0,2,0,0,"15/16"
"D1","29/08/15","Stuttgart","Ein Frankfurt",1,4,"A",1,2,"A",15,6,19,17,6,1,3,3,1,0,"15/16"
"D1","29/08/15","Mainz","Hannover",3,0,"H",2,0,"H",18,11,9,13,8,5,0,2,0,0,"15/16"
"D1","29/08/15","FC Koln","Hamburg",2,1,"H",0,0,"D",6,17,17,9,3,8,3,2,0,1,"15/16"
"D1","29/08/15","Darmstadt","Hoffenheim",0,0,"D",0,0,"D",5,15,13,16,4,6,3,2,0,0,"15/16"
"D1","29/08/15","Bayern Munich","Leverkusen",3,0,"H",1,0,"H",14,10,12,14,7,5,2,3,0,0,"15/16"
"D1","29/08/15","Augsburg","Ingolstadt",0,1,"A",0,0,"D",10,16,22,16,3,4,3,3,0,0,"15/16"
"D1","28/08/15","Wolfsburg","Schalke 04",3,0,"H",1,0,"H",9,12,12,16,2,3,1,2,0,0,"15/16"
"D1","23/08/15","M'gladbach","Mainz",1,2,"A",0,1,"A",15,13,12,12,3,0,2,1,0,0,"15/16"
"D1","23/08/15","Ingolstadt","Dortmund",0,4,"A",0,0,"D",3,18,18,16,1,4,2,3,0,0,"15/16"
"D1","22/08/15","Schalke 04","Darmstadt",1,1,"D",0,1,"A",21,9,16,18,6,6,1,2,0,0,"15/16"
"D1","22/08/15","Hoffenheim","Bayern Munich",1,2,"A",1,1,"D",2,5,7,2,1,2,0,0,0,0,"15/16"
"D1","22/08/15","Hannover","Leverkusen",0,1,"A",0,1,"A",6,11,15,21,3,8,0,0,0,0,"15/16"
"D1","22/08/15","Hamburg","Stuttgart",3,2,"H",1,2,"A",14,12,18,22,0,5,3,3,0,1,"15/16"
"D1","22/08/15","FC Koln","Wolfsburg",1,1,"D",1,0,"H",9,15,15,11,2,4,2,1,0,0,"15/16"
"D1","22/08/15","Ein Frankfurt","Augsburg",1,1,"D",0,1,"A",11,14,17,21,7,4,2,3,0,0,"15/16"
"D1","21/08/15","Hertha","Werder Bremen",1,1,"D",1,1,"D",10,9,11,16,6,2,0,1,0,0,"15/16"
"D1","16/08/15","Wolfsburg","Ein Frankfurt",2,1,"H",2,1,"H",5,13,14,19,7,3,1,1,0,0,"15/16"
"D1","16/08/15","Stuttgart","FC Koln",1,3,"A",0,0,"D",28,9,13,8,13,3,3,2,0,0,"15/16"
"D1","15/08/15","Werder Bremen","Schalke 04",0,3,"A",0,1,"A",15,16,7,16,5,6,0,2,0,0,"15/16"
"D1","15/08/15","Mainz","Ingolstadt",0,1,"A",0,0,"D",9,14,20,15,6,2,2,3,0,0,"15/16"
"D1","15/08/15","Leverkusen","Hoffenheim",2,1,"H",1,1,"D",25,6,12,18,13,5,1,0,0,0,"15/16"
"D1","15/08/15","Dortmund","M'gladbach",4,0,"H",3,0,"H",17,5,13,14,3,5,0,1,0,0,"15/16"
"D1","15/08/15","Darmstadt","Hannover",2,2,"D",1,0,"H",11,14,21,22,5,9,1,2,0,0,"15/16"
"D1","15/08/15","Augsburg","Hertha",0,1,"A",0,0,"D",20,11,20,22,7,4,1,2,1,1,"15/16"
"D1","14/08/15","Bayern Munich","Hamburg",5,0,"H",1,0,"H",23,5,10,12,7,0,2,2,0,0,"15/16"
"D1","26/08/16","Bayern Munich","Werder Bremen",6,0,"H",2,0,"H",27,4,7,8,8,1,0,1,0,0,"16/17"
"D1","27/08/16","Augsburg","Wolfsburg",0,2,"A",0,1,"A",13,12,15,17,2,3,1,2,0,0,"16/17"
"D1","27/08/16","Dortmund","Mainz",2,1,"H",1,0,"H",17,12,3,20,7,2,0,3,0,0,"16/17"
"D1","27/08/16","Ein Frankfurt","Schalke 04",1,0,"H",1,0,"H",11,11,11,15,7,5,2,2,1,0,"16/17"
"D1","27/08/16","FC Koln","Darmstadt",2,0,"H",1,0,"H",21,12,11,15,6,5,3,3,0,0,"16/17"
"D1","27/08/16","Hamburg","Ingolstadt",1,1,"D",1,0,"H",8,13,17,15,4,5,2,2,0,0,"16/17"
"D1","27/08/16","M'gladbach","Leverkusen",2,1,"H",1,0,"H",14,12,11,16,7,3,3,3,0,0,"16/17"
"D1","28/08/16","Hertha","Freiburg",2,1,"H",0,0,"D",15,8,10,10,5,2,0,3,0,0,"16/17"
"D1","28/08/16","Hoffenheim","RB Leipzig",2,2,"D",0,0,"D",11,23,12,14,2,9,2,4,0,0,"16/17"
"D1","09/09/16","Schalke 04","Bayern Munich",0,2,"A",0,0,"D",9,18,13,12,2,7,2,4,0,0,"16/17"
"D1","10/09/16","Darmstadt","Ein Frankfurt",1,0,"H",0,0,"D",8,14,16,13,1,4,1,2,0,0,"16/17"
"D1","10/09/16","Freiburg","M'gladbach",3,1,"H",0,1,"A",17,5,17,11,3,4,2,2,0,0,"16/17"
"D1","10/09/16","Ingolstadt","Hertha",0,2,"A",0,1,"A",12,7,13,20,6,1,3,1,0,0,"16/17"
"D1","10/09/16","Leverkusen","Hamburg",3,1,"H",0,0,"D",15,6,13,20,4,1,2,1,0,0,"16/17"
"D1","10/09/16","RB Leipzig","Dortmund",1,0,"H",0,0,"D",10,8,16,10,5,7,2,2,0,0,"16/17"
"D1","10/09/16","Wolfsburg","FC Koln",0,0,"D",0,0,"D",18,16,13,14,8,4,2,3,0,0,"16/17"
"D1","11/09/16","Mainz","Hoffenheim",4,4,"D",4,1,"H",12,20,19,16,8,5,1,3,1,0,"16/17"
"D1","11/09/16","Werder Bremen","Augsburg",1,2,"A",1,0,"H",10,18,14,28,0,4,2,3,0,0,"16/17"
"D1","16/09/16","FC Koln","Freiburg",3,0,"H",3,0,"H",9,17,12,10,4,6,1,1,0,0,"16/17"
"D1","17/09/16","Bayern Munich","Ingolstadt",3,1,"H",1,1,"D",10,13,18,17,5,5,1,2,0,0,"16/17"
"D1","17/09/16","Dortmund","Darmstadt",6,0,"H",1,0,"H",22,5,8,16,12,2,0,4,0,1,"16/17"
"D1","17/09/16","Ein Frankfurt","Leverkusen",2,1,"H",0,0,"D",17,7,22,14,1,3,3,0,0,0,"16/17"
"D1","17/09/16","Hamburg","RB Leipzig",0,4,"A",0,0,"D",14,12,17,13,8,3,5,1,0,0,"16/17"
"D1","17/09/16","Hoffenheim","Wolfsburg",0,0,"D",0,0,"D",20,20,17,18,3,11,2,1,0,0,"16/17"
"D1","17/09/16","M'gladbach","Werder Bremen",4,1,"H",4,0,"H",15,9,9,19,10,4,0,3,0,1,"16/17"
"D1","18/09/16","Augsburg","Mainz",1,3,"A",0,1,"A",12,11,15,16,2,7,1,2,0,1,"16/17"
"D1","18/09/16","Hertha","Schalke 04",2,0,"H",0,0,"D",8,11,12,17,4,6,1,1,0,0,"16/17"
"D1","20/09/16","Darmstadt","Hoffenheim",1,1,"D",0,0,"D",12,15,16,18,2,6,1,1,0,0,"16/17"
"D1","20/09/16","Freiburg","Hamburg",1,0,"H",0,0,"D",19,7,17,17,7,0,1,0,0,0,"16/17"
"D1","20/09/16","Ingolstadt","Ein Frankfurt",0,2,"A",0,1,"A",13,9,20,19,6,4,0,1,0,0,"16/17"
"D1","20/09/16","Wolfsburg","Dortmund",1,5,"A",0,2,"A",15,10,15,12,2,3,2,0,0,0,"16/17"
"D1","21/09/16","Bayern Munich","Hertha",3,0,"H",1,0,"H",16,2,9,9,6,2,1,0,0,0,"16/17"
"D1","21/09/16","Leverkusen","Augsburg",0,0,"D",0,0,"D",14,5,14,16,6,3,0,2,0,0,"16/17"
"D1","21/09/16","RB Leipzig","M'gladbach",1,1,"D",1,0,"H",9,3,15,16,5,2,1,2,0,0,"16/17"
"D1","21/09/16","Schalke 04","FC Koln",1,3,"A",1,1,"D",18,9,17,9,8,4,2,1,0,0,"16/17"
"D1","21/09/16","Werder Bremen","Mainz",1,2,"A",1,0,"H",13,13,15,14,3,14,2,2,0,0,"16/17"
"D1","23/09/16","Dortmund","Freiburg",3,1,"H",1,0,"H",24,9,8,27,15,3,2,3,0,0,"16/17"
"D1","24/09/16","Augsburg","Darmstadt",1,0,"H",0,0,"D",19,4,7,14,3,5,2,1,0,1,"16/17"
"D1","24/09/16","Ein Frankfurt","Hertha",3,3,"D",2,1,"H",11,6,15,13,4,1,4,2,0,0,"16/17"
"D1","24/09/16","Hamburg","Bayern Munich",0,1,"A",0,0,"D",7,17,17,12,3,5,2,3,0,0,"16/17"
"D1","24/09/16","Mainz","Leverkusen",2,3,"A",2,1,"H",9,16,12,14,6,1,3,2,0,0,"16/17"
"D1","24/09/16","M'gladbach","Ingolstadt",2,0,"H",1,0,"H",7,8,24,14,1,3,2,3,0,0,"16/17"
"D1","24/09/16","Werder Bremen","Wolfsburg",2,1,"H",0,0,"D",16,11,17,14,6,2,1,3,0,0,"16/17"
"D1","25/09/16","FC Koln","RB Leipzig",1,1,"D",1,1,"D",10,12,10,16,1,6,1,2,0,0,"16/17"
"D1","25/09/16","Hoffenheim","Schalke 04",2,1,"H",2,1,"H",14,12,11,14,2,6,1,1,0,0,"16/17"
"D1","30/09/16","RB Leipzig","Augsburg",2,1,"H",1,1,"D",17,6,15,12,6,3,0,3,0,0,"16/17"
"D1","01/10/16","Bayern Munich","FC Koln",1,1,"D",1,0,"H",27,5,4,12,10,3,1,2,0,0,"16/17"
"D1","01/10/16","Darmstadt","Werder Bremen",2,2,"D",1,0,"H",9,14,18,21,5,10,2,1,0,0,"16/17"
"D1","01/10/16","Freiburg","Ein Frankfurt",1,0,"H",1,0,"H",11,14,12,13,9,4,4,3,0,0,"16/17"
"D1","01/10/16","Hertha","Hamburg",2,0,"H",1,0,"H",14,16,11,20,7,3,2,6,0,0,"16/17"
"D1","01/10/16","Ingolstadt","Hoffenheim",1,2,"A",0,2,"A",18,21,22,22,8,5,1,2,0,0,"16/17"
"D1","01/10/16","Leverkusen","Dortmund",2,0,"H",1,0,"H",11,10,21,7,1,9,5,1,0,0,"16/17"
"D1","02/10/16","Schalke 04","M'gladbach",4,0,"H",0,0,"D",15,12,11,10,3,5,0,0,0,0,"16/17"
"D1","02/10/16","Wolfsburg","Mainz",0,0,"D",0,0,"D",19,8,10,7,11,3,0,0,0,0,"16/17"
"D1","14/10/16","Dortmund","Hertha",1,1,"D",0,0,"D",15,9,13,22,5,0,1,5,1,1,"16/17"
"D1","15/10/16","Augsburg","Schalke 04",1,1,"D",0,0,"D",11,12,14,16,6,4,2,3,0,0,"16/17"
"D1","15/10/16","Ein Frankfurt","Bayern Munich",2,2,"D",1,1,"D",13,14,18,11,2,6,2,4,1,0,"16/17"
"D1","15/10/16","FC Koln","Ingolstadt",2,1,"H",2,0,"H",15,9,27,24,5,3,3,3,0,0,"16/17"
"D1","15/10/16","Hoffenheim","Freiburg",2,1,"H",1,0,"H",14,13,18,15,8,5,2,3,0,0,"16/17"
"D1","15/10/16","M'gladbach","Hamburg",0,0,"D",0,0,"D",22,5,10,16,10,3,2,4,0,1,"16/17"
"D1","15/10/16","Werder Bremen","Leverkusen",2,1,"H",1,1,"D",11,13,10,15,0,2,2,2,0,0,"16/17"
"D1","16/10/16","Mainz","Darmstadt",2,1,"H",1,0,"H",13,12,19,19,7,7,3,1,0,0,"16/17"
"D1","16/10/16","Wolfsburg","RB Leipzig",0,1,"A",0,0,"D",10,13,21,18,7,4,2,1,0,0,"16/17"
"D1","21/10/16","Hamburg","Ein Frankfurt",0,3,"A",0,1,"A",3,13,16,9,0,2,0,4,1,0,"16/17"
"D1","22/10/16","Bayern Munich","M'gladbach",2,0,"H",2,0,"H",17,3,4,11,8,1,0,1,0,0,"16/17"
"D1","22/10/16","Darmstadt","Wolfsburg",3,1,"H",1,0,"H",9,9,17,14,1,4,0,2,0,1,"16/17"
"D1","22/10/16","Freiburg","Augsburg",2,1,"H",0,0,"D",12,14,7,10,0,1,1,0,0,0,"16/17"
"D1","22/10/16","Hertha","FC Koln",2,1,"H",1,0,"H",13,10,8,16,4,5,2,1,0,0,"16/17"
"D1","22/10/16","Ingolstadt","Dortmund",3,3,"D",2,0,"H",12,24,19,13,2,8,0,1,0,0,"16/17"
"D1","22/10/16","Leverkusen","Hoffenheim",0,3,"A",0,1,"A",6,14,6,17,5,3,0,1,1,0,"16/17"
"D1","23/10/16","RB Leipzig","Werder Bremen",3,1,"H",1,0,"H",22,7,18,10,6,5,4,3,0,0,"16/17"
"D1","23/10/16","Schalke 04","Mainz",3,0,"H",1,0,"H",11,10,16,16,3,3,2,3,0,0,"16/17"
"D1","28/10/16","M'gladbach","Ein Frankfurt",0,0,"D",0,0,"D",7,6,19,15,3,6,1,2,0,0,"16/17"
"D1","29/10/16","Augsburg","Bayern Munich",1,3,"A",0,2,"A",7,16,14,6,4,10,2,0,0,0,"16/17"
"D1","29/10/16","Darmstadt","RB Leipzig",0,2,"A",0,0,"D",4,11,13,16,2,6,4,2,0,0,"16/17"
"D1","29/10/16","Dortmund","Schalke 04",0,0,"D",0,0,"D",9,8,14,21,1,4,4,4,0,0,"16/17"
"D1","29/10/16","Mainz","Ingolstadt",2,0,"H",0,0,"D",17,5,14,8,5,0,1,0,0,1,"16/17"
"D1","29/10/16","Werder Bremen","Freiburg",1,3,"A",0,2,"A",14,13,25,23,4,4,1,3,0,0,"16/17"
"D1","29/10/16","Wolfsburg","Leverkusen",1,2,"A",1,0,"H",6,18,15,17,1,4,1,3,0,0,"16/17"
"D1","30/10/16","FC Koln","Hamburg",3,0,"H",0,0,"D",18,9,16,17,7,4,3,1,0,1,"16/17"
"D1","30/10/16","Hoffenheim","Hertha",1,0,"H",1,0,"H",24,5,10,20,7,3,0,4,0,0,"16/17"
"D1","04/11/16","Hertha","M'gladbach",3,0,"H",2,0,"H",12,11,14,16,4,1,2,2,0,1,"16/17"
"D1","05/11/16","Bayern Munich","Hoffenheim",1,1,"D",1,1,"D",21,5,7,25,8,1,0,2,0,0,"16/17"
"D1","05/11/16","Ein Frankfurt","FC Koln",1,0,"H",1,0,"H",8,6,20,10,4,5,3,3,0,0,"16/17"
"D1","05/11/16","Freiburg","Wolfsburg",0,3,"A",0,1,"A",12,13,10,19,6,9,3,2,1,0,"16/17"
"D1","05/11/16","Hamburg","Dortmund",2,5,"A",0,3,"A",14,10,13,15,5,3,2,0,0,0,"16/17"
"D1","05/11/16","Ingolstadt","Augsburg",0,2,"A",0,0,"D",14,13,15,14,3,6,2,1,1,0,"16/17"
"D1","05/11/16","Leverkusen","Darmstadt",3,2,"H",1,0,"H",12,6,10,10,6,5,0,1,0,0,"16/17"
"D1","06/11/16","RB Leipzig","Mainz",3,1,"H",3,0,"H",15,11,13,12,3,6,0,3,0,0,"16/17"
"D1","06/11/16","Schalke 04","Werder Bremen",3,1,"H",2,1,"H",24,8,13,14,3,6,2,3,0,0,"16/17"
"D1","18/11/16","Leverkusen","RB Leipzig",2,3,"A",2,1,"H",12,11,13,15,6,9,1,3,0,0,"16/17"
"D1","19/11/16","Augsburg","Hertha",0,0,"D",0,0,"D",9,10,14,16,4,3,3,1,0,0,"16/17"
"D1","19/11/16","Darmstadt","Ingolstadt",0,1,"A",0,0,"D",18,15,19,15,8,11,1,4,0,0,"16/17"
"D1","19/11/16","Dortmund","Bayern Munich",1,0,"H",1,0,"H",11,18,14,14,3,9,3,2,0,0,"16/17"
"D1","19/11/16","Mainz","Freiburg",4,2,"H",2,0,"H",11,24,21,21,3,5,4,3,0,0,"16/17"
"D1","19/11/16","M'gladbach","FC Koln",1,2,"A",1,0,"H",20,11,7,22,7,3,1,5,0,0,"16/17"
"D1","19/11/16","Wolfsburg","Schalke 04",0,1,"A",0,0,"D",8,19,17,16,3,5,2,2,0,0,"16/17"
"D1","20/11/16","Hoffenheim","Hamburg",2,2,"D",1,1,"D",18,14,12,25,8,6,1,2,0,0,"16/17"
"D1","20/11/16","Werder Bremen","Ein Frankfurt",1,2,"A",1,0,"H",14,19,23,18,3,6,1,2,0,0,"16/17"
"D1","25/11/16","Freiburg","RB Leipzig",1,4,"A",1,3,"A",9,16,10,16,4,5,2,3,0,0,"16/17"
"D1","26/11/16","Bayern Munich","Leverkusen",2,1,"H",1,1,"D",13,13,8,11,6,3,0,0,0,0,"16/17"
"D1","26/11/16","Ein Frankfurt","Dortmund",2,1,"H",0,0,"D",12,12,18,13,4,5,4,3,0,0,"16/17"
"D1","26/11/16","FC Koln","Augsburg",0,0,"D",0,0,"D",18,13,13,15,3,5,2,3,0,0,"16/17"
"D1","26/11/16","Hamburg","Werder Bremen",2,2,"D",2,2,"D",17,12,17,12,5,3,2,3,0,0,"16/17"
"D1","26/11/16","Ingolstadt","Wolfsburg",1,1,"D",1,0,"H",20,11,12,19,4,5,2,1,0,0,"16/17"
"D1","26/11/16","M'gladbach","Hoffenheim",1,1,"D",1,0,"H",16,15,8,17,2,6,0,2,0,0,"16/17"
