"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"I1","07/02/09","Milan","Reggina",1,1,"D",0,1,"A",26,6,7,3,19,22,9,2,2,5,0,0,1.2,5.75,17,1.2,5.25,13,1.2,5,12,1.2,5,11,"08/09"
"I1","07/02/09","Lecce","Inter",0,3,"A",0,1,"A",8,11,1,5,25,14,5,1,3,2,0,0,7,3.5,1.57,6.25,3.65,1.5,6.3,3.5,1.5,5.5,3.25,1.57,"08/09"
"I1","02/02/09","Bologna","Fiorentina",1,3,"A",1,1,"D",14,13,3,7,9,24,4,5,1,3,0,0,3.4,3.1,2.25,3.2,2.9,2.25,2.8,3,2.4,2.88,3,2.25,"08/09"
"I1","01/02/09","Siena","Lecce",1,2,"A",0,1,"A",16,5,3,4,13,18,10,3,2,3,1,1,1.9,3.1,4.5,1.8,2.9,5,1.85,3,4.2,1.8,2.88,4.5,"08/09"
"I1","01/02/09","Reggina","Roma",2,2,"D",1,1,"D",18,22,5,7,23,15,4,4,2,1,0,0,6,3.5,1.61,5.5,3.4,1.6,4.9,3.3,1.65,5,3.5,1.57,"08/09"
"I1","01/02/09","Lazio","Milan",0,3,"A",0,1,"A",12,9,6,4,13,16,8,4,4,1,0,0,3.6,3.2,2.1,3.5,3.15,2,3.2,3.1,2.1,3.5,3.2,1.91,"08/09"
"I1","01/02/09","Inter","Torino",1,1,"D",0,0,"D",23,12,6,3,16,22,15,6,3,1,0,0,1.22,6,13,1.15,6.5,13,1.2,5,12,1.2,5,11,"08/09"
"I1","01/02/09","Genoa","Palermo",1,0,"H",0,0,"D",21,6,6,1,14,24,13,5,2,4,0,0,1.9,3.2,4.75,2,3,3.75,1.85,3.2,3.8,1.8,3.2,4,"08/09"
"I1","01/02/09","Chievo","Sampdoria",1,1,"D",0,0,"D",16,8,3,3,25,15,8,3,2,0,0,0,2.87,2.87,2.75,2.8,2.9,2.5,2.65,2.8,2.7,2.5,2.88,2.62,"08/09"
"I1","01/02/09","Atalanta","Catania",1,0,"H",1,0,"H",19,6,7,4,18,15,5,5,1,3,0,0,2,3.1,4.2,1.9,2.9,4.3,1.85,3,4.2,1.73,3.2,4.33,"08/09"
"I1","31/01/09","Napoli","Udinese",2,2,"D",2,2,"D",12,16,2,5,12,20,3,3,0,3,0,0,1.9,3.2,4.5,1.85,3.15,4.1,1.7,3.2,4.7,1.8,3.2,4,"08/09"
"I1","31/01/09","Juventus","Cagliari",2,3,"A",2,1,"H",17,7,4,3,19,13,6,2,2,2,0,0,1.36,4.5,9,1.3,4.7,8.7,1.33,4.2,8,1.44,3.6,6.5,"08/09"
"I1","28/01/09","Udinese","Juventus",2,1,"H",1,0,"H",11,11,5,3,17,17,8,5,1,2,0,0,5,3.25,1.8,5.1,3.15,1.7,4.2,3.1,1.8,4,3.2,1.8,"08/09"
"I1","28/01/09","Torino","Reggina",0,0,"D",0,0,"D",12,11,2,3,17,23,6,5,2,2,0,0,1.9,3.1,4.75,1.8,3,4.75,1.8,3.2,4,1.8,3.2,4,"08/09"
"I1","28/01/09","Sampdoria","Lazio",3,1,"H",1,1,"D",8,18,4,4,29,20,7,10,5,4,0,0,2.4,3,3.2,2.3,2.9,3.1,2.4,3,2.8,2.4,3,2.75,"08/09"
"I1","28/01/09","Roma","Palermo",2,1,"H",2,1,"H",12,20,4,6,15,22,2,2,1,1,0,0,1.5,3.75,7.5,1.5,3.6,6.35,1.55,3.5,5.5,1.5,3.5,6,"08/09"
"I1","28/01/09","Milan","Genoa",1,1,"D",1,0,"H",17,14,5,4,18,21,5,4,5,3,0,0,1.4,4.2,8.5,1.4,4,7.25,1.4,3.7,7.5,1.44,3.4,7,"08/09"
"I1","28/01/09","Fiorentina","Napoli",2,1,"H",0,0,"D",16,10,4,5,22,19,4,2,2,1,0,1,1.72,3.3,5.5,1.7,3.2,5,1.75,3.2,4.3,1.73,2.88,5,"08/09"
"I1","28/01/09","Chievo","Lecce",1,1,"D",0,0,"D",9,10,3,5,21,22,6,9,3,1,1,1,2.15,2.87,4,2.1,2.95,3.4,2.1,3,3.3,2.1,3,3.2,"08/09"
"I1","28/01/09","Catania","Inter",0,2,"A",0,1,"A",22,15,4,5,14,14,8,5,3,1,0,1,5.25,3.3,1.75,5.5,3.2,1.65,4.7,3.2,1.7,5,2.88,1.73,"08/09"
"I1","28/01/09","Cagliari","Siena",1,0,"H",1,0,"H",7,13,2,6,14,20,6,8,0,2,0,0,1.8,3.1,5.25,1.75,3,5.1,1.8,3,4.4,1.73,3.1,4.5,"08/09"
"I1","28/01/09","Atalanta","Bologna",0,1,"A",0,0,"D",25,10,6,3,11,23,5,7,1,2,0,0,1.8,3.1,5.5,1.75,3.05,5,1.8,3,4.4,1.8,3,4.33,"08/09"
"I1","25/01/09","Siena","Atalanta",1,0,"H",1,0,"H",12,9,3,3,16,11,4,2,1,2,0,0,2.35,2.9,3.4,2.2,2.9,3.3,2.3,3,2.9,2.25,3,2.88,"08/09"
"I1","25/01/09","Palermo","Udinese",3,2,"H",1,1,"D",15,11,6,4,18,18,5,4,3,3,1,0,1.95,3.1,4.33,1.9,2.9,4.3,1.9,3.1,3.8,1.8,3.2,4,"08/09"
"I1","25/01/09","Napoli","Roma",0,3,"A",0,2,"A",12,15,4,8,13,17,8,8,6,1,0,0,2.75,3,2.7,2.55,2.95,2.7,2.55,3.1,2.55,2.5,3,2.6,"08/09"
"I1","25/01/09","Lecce","Torino",3,3,"D",2,0,"H",13,12,4,6,21,20,7,5,2,4,0,0,2.2,2.9,3.75,2,3,3.75,2,3,3.6,2.1,3,3.2,"08/09"
"I1","25/01/09","Lazio","Cagliari",1,4,"A",1,4,"A",15,12,6,5,13,28,7,2,2,4,1,0,1.66,3.4,6,1.55,3.45,6,1.65,3.4,4.7,1.67,3.2,5,"08/09"
"I1","25/01/09","Inter","Sampdoria",1,0,"H",1,0,"H",19,8,4,1,19,12,8,1,2,4,0,0,1.45,4,8,1.45,3.65,7.25,1.35,4,8,1.4,3.5,8,"08/09"
"I1","25/01/09","Genoa","Catania",1,1,"D",0,0,"D",12,7,3,1,14,19,5,5,1,4,1,0,1.6,3.4,6.5,1.55,3.45,6,1.55,3.5,5.5,1.57,3.25,5.5,"08/09"
"I1","25/01/09","Bologna","Milan",1,4,"A",1,3,"A",15,19,7,9,7,15,3,3,0,1,1,0,5.25,3.4,1.72,5,3.2,1.7,4.2,3.1,1.8,5,3.2,1.67,"08/09"
"I1","24/01/09","Reggina","Chievo",0,1,"A",0,0,"D",13,13,3,3,17,24,8,5,2,2,1,0,2.05,3.1,4,2,3,3.75,2.1,3,3.3,2.1,3,3.2,"08/09"
"I1","24/01/09","Juventus","Fiorentina",1,0,"H",1,0,"H",13,11,7,4,17,18,3,7,3,2,0,0,1.66,3.4,6,1.55,3.45,6,1.55,3.4,5.8,1.67,3.2,5,"08/09"
"I1","18/01/09","Torino","Roma",0,1,"A",0,0,"D",12,14,2,5,21,16,4,8,3,2,1,0,4,3.2,2,3.6,3.1,2,3.4,3.1,2,3.5,3,2,"08/09"
"I1","18/01/09","Sampdoria","Palermo",0,2,"A",0,1,"A",22,9,7,4,11,32,12,0,3,1,0,0,1.91,3.1,4.5,1.9,2.95,4.25,2,3,3.6,2,3,3.5,"08/09"
"I1","18/01/09","Lecce","Genoa",0,2,"A",0,0,"D",11,15,1,6,23,17,4,5,5,2,0,0,2.7,2.88,2.88,2.65,2.9,2.65,2.5,2.9,2.8,2.7,3,2.4,"08/09"
"I1","18/01/09","Lazio","Juventus",1,1,"D",1,1,"D",7,12,4,4,17,18,3,5,4,3,0,0,3.4,3,2.25,3.2,2.9,2.25,3.1,3,2.2,3,2.88,2.25,"08/09"
"I1","18/01/09","Chievo","Napoli",2,1,"H",1,0,"H",13,7,4,1,28,24,1,7,3,5,1,1,3.2,3,2.38,3,3,2.3,3,3,2.25,3.2,3,2.1,"08/09"
"I1","18/01/09","Catania","Bologna",1,2,"A",0,0,"D",28,12,7,6,18,20,9,8,2,2,1,0,1.95,3,4.5,1.9,3,4.2,1.9,3,4,1.8,3,4.33,"08/09"
"I1","18/01/09","Cagliari","Udinese",2,0,"H",2,0,"H",6,14,3,3,24,16,0,3,3,1,0,0,2.3,3,3.4,2.25,2.9,3.2,2.1,3,3.3,2,3,3.5,"08/09"
"I1","18/01/09","Atalanta","Inter",3,1,"H",3,0,"H",13,13,6,5,11,18,3,8,2,2,0,0,4.75,3.3,1.8,4.65,3.2,1.75,4.4,3,1.8,5,2.88,1.73,"08/09"
"I1","17/01/09","Siena","Reggina",1,0,"H",0,0,"D",17,10,6,5,12,20,7,2,1,2,0,0,1.83,3.1,5,1.75,3,5,1.8,3,4.4,1.8,3,4.33,"08/09"
"I1","17/01/09","Milan","Fiorentina",1,0,"H",1,0,"H",16,16,5,6,14,21,6,9,1,2,1,0,1.62,3.5,6.5,1.55,3.4,6.25,1.6,3.4,5.2,1.67,3.2,5,"08/09"
"I1","14/01/09","Roma","Sampdoria",2,0,"H",1,0,"H",20,12,8,3,11,19,7,4,2,3,0,0,1.72,3.4,5.25,1.6,3.25,6,1.7,3.3,4.5,1.67,3.4,6,"08/09"
"I1","11/01/09","Udinese","Sampdoria",1,1,"D",0,0,"D",19,9,6,4,24,19,5,4,0,3,0,0,2.15,3,3.8,2,2.95,3.8,2.1,3,3.3,2.1,3,3.2,"08/09"
"I1","11/01/09","Roma","Milan",2,2,"D",1,0,"H",25,14,10,4,15,13,3,6,3,2,0,0,2.75,3,2.75,2.65,2.9,2.65,2.6,3,2.6,2.62,2.88,2.5,"08/09"
"I1","11/01/09","Reggina","Lazio",2,3,"A",1,2,"A",5,17,2,6,14,21,5,8,3,3,0,0,3.1,3.1,2.4,2.75,3.1,2.4,2.7,3,2.5,2.75,3,2.38,"08/09"
"I1","11/01/09","Palermo","Atalanta",3,2,"H",2,0,"H",12,20,4,9,26,13,4,6,3,1,0,0,2,3.1,4.2,1.9,2.95,4.25,1.9,3,4,1.83,3,4,"08/09"
"I1","11/01/09","Napoli","Catania",1,0,"H",0,0,"D",18,9,4,2,8,15,8,6,0,1,0,0,1.57,3.5,7,1.55,3.45,6,1.6,3.4,5.2,1.62,3.25,5,"08/09"
"I1","11/01/09","Juventus","Siena",1,0,"H",1,0,"H",7,11,3,2,13,17,4,2,1,1,0,0,1.29,5,12,1.25,5,10,1.25,4.6,10.5,1.2,5,11,"08/09"
"I1","11/01/09","Fiorentina","Lecce",1,2,"A",1,2,"A",23,9,8,3,16,19,14,1,2,2,1,0,1.36,4.33,10,1.35,4,9,1.4,3.7,7.5,1.33,3.75,9,"08/09"
"I1","11/01/09","Bologna","Chievo",1,1,"D",1,1,"D",7,9,1,4,28,25,4,2,3,3,1,0,1.8,3.2,5,1.7,3.05,5,1.85,3,4.2,1.73,3.2,4.5,"08/09"
"I1","10/01/09","Inter","Cagliari",1,1,"D",0,0,"D",23,13,8,4,21,20,8,3,1,1,0,0,1.25,5.5,12,1.15,6.5,13,1.2,5,12,1.2,5,11,"08/09"
"I1","10/01/09","Genoa","Torino",3,0,"H",1,0,"H",13,10,8,4,26,19,8,2,2,3,0,0,1.75,3.2,5.25,1.6,3.35,5.55,1.7,3.3,4.5,1.67,3.2,5,"08/09"
"I1","21/12/08","Torino","Napoli",1,0,"H",0,0,"D",11,9,6,5,22,10,11,5,2,4,0,0,2.62,3,2.87,2.6,3,2.6,2.65,3,2.55,2.6,3,2.5,"08/09"
"I1","21/12/08","Sampdoria","Fiorentina",0,1,"A",0,1,"A",15,16,1,3,15,19,8,5,2,4,0,0,2.62,2.75,3.2,2.45,2.8,2.95,2.4,2.9,2.9,2.5,3,2.6,"08/09"
"I1","21/12/08","Milan","Udinese",5,1,"H",4,1,"H",15,15,11,7,17,8,1,7,3,3,0,0,1.66,3.6,5.5,1.55,3.5,5.75,1.5,3.5,6.3,1.5,3.5,6,"08/09"
"I1","21/12/08","Lecce","Bologna",0,0,"D",0,0,"D",15,8,4,2,22,20,7,5,4,3,0,0,2.1,2.9,4.2,2.05,2.75,4,2.2,2.9,3.2,2.2,2.8,3.2,"08/09"
"I1","21/12/08","Chievo","Genoa",0,1,"A",0,0,"D",8,9,1,3,17,18,6,4,5,2,0,0,2.5,3,3,2.5,2.9,2.8,2.6,3,2.6,2.5,3,2.6,"08/09"
"I1","21/12/08","Catania","Roma",3,2,"H",2,0,"H",13,13,4,4,21,20,6,4,5,5,0,0,5,3.2,1.83,4.4,3,1.85,3.8,3.1,1.9,3.75,3,1.91,"08/09"
"I1","21/12/08","Cagliari","Reggina",1,1,"D",1,0,"H",12,12,2,2,18,25,8,5,1,3,1,0,1.75,3.25,5.5,1.7,3.1,5.25,1.7,3.3,4.5,1.67,3.2,5,"08/09"
"I1","21/12/08","Atalanta","Juventus",1,3,"A",0,2,"A",11,11,3,5,22,24,6,7,4,3,0,0,4.5,3.1,1.95,4.4,3,1.85,4,3.1,1.85,3.75,3,1.91,"08/09"
"I1","20/12/08","Siena","Inter",1,2,"A",1,1,"D",14,15,2,7,10,10,6,3,3,3,0,0,5.5,3.6,1.66,5.75,3.5,1.55,5.2,3.4,1.6,5,3.25,1.62,"08/09"
"I1","20/12/08","Lazio","Palermo",1,0,"H",0,0,"D",12,11,3,2,10,19,3,4,3,2,0,1,1.9,3.1,4.5,1.9,3.1,4,1.9,3.1,3.8,1.83,3,4,"08/09"
"I1","14/12/08","Udinese","Lazio",3,3,"D",2,0,"H",12,20,8,9,11,19,3,6,2,4,0,0,2.3,3,3.4,2.2,3,3.2,2.2,3,3.1,2.25,3,2.88,"08/09"
"I1","14/12/08","Roma","Cagliari",3,2,"H",1,0,"H",23,9,7,5,12,13,10,3,2,3,0,0,1.4,3.8,11,1.4,3.95,7.5,1.45,3.6,7,1.4,3.75,7,"08/09"
"I1","14/12/08","Reggina","Sampdoria",0,2,"A",0,0,"D",18,22,6,11,23,20,3,6,3,2,0,0,2.4,2.88,3.3,2.5,2.8,2.95,2.5,2.9,2.8,2.3,3,2.8,"08/09"
"I1","14/12/08","Palermo","Siena",2,0,"H",1,0,"H",21,16,12,4,20,17,5,3,2,2,0,0,1.75,3.2,5.25,1.75,3.05,5,1.75,3.1,4.5,1.7,3.2,4.5,"08/09"
"I1","14/12/08","Juventus","Milan",4,2,"H",3,1,"H",20,7,7,4,15,15,10,3,2,2,0,1,2.2,3,3.6,2.2,2.9,3.3,2.2,2.9,3.2,2.2,3,3,"08/09"
"I1","14/12/08","Inter","Chievo",4,2,"H",1,0,"H",19,7,8,6,10,13,8,4,3,1,0,1,1.17,6.5,19,1.15,6.5,13,1.17,5.4,13,1.14,5.5,15,"08/09"
"I1","14/12/08","Genoa","Atalanta",1,1,"D",0,1,"A",16,5,6,2,10,20,6,2,1,3,1,2,1.91,3.1,4.5,1.85,3,4.4,1.85,3,4.2,1.8,2.88,4.5,"08/09"
"I1","14/12/08","Fiorentina","Catania",2,0,"H",0,0,"D",31,7,6,2,13,20,8,0,2,2,0,0,1.5,3.75,7.5,1.45,3.6,7.5,1.5,3.5,6.3,1.5,3.3,6.5,"08/09"
"I1","13/12/08","Napoli","Lecce",3,0,"H",2,0,"H",12,15,5,3,16,14,9,7,2,5,0,0,1.44,3.8,9,1.45,3.65,7.15,1.45,3.6,7,1.44,3.5,7,"08/09"
"I1","13/12/08","Bologna","Torino",5,2,"H",0,1,"A",12,10,8,5,17,24,3,10,1,4,0,1,2.2,3,3.6,2.1,2.95,3.5,2.1,2.9,3.4,2.1,3,3.2,"08/09"
"I1","07/12/08","Torino","Fiorentina",1,4,"A",0,2,"A",15,11,5,6,18,28,4,4,2,2,0,0,3.2,3,2.4,3,3,2.3,2.8,2.9,2.5,2.88,2.8,2.4,"08/09"
"I1","07/12/08","Sampdoria","Genoa",0,1,"A",0,0,"D",6,5,2,1,26,31,5,1,6,5,0,0,2.38,3,3.25,2.35,2.9,3,2.3,2.8,3.1,2.25,2.88,3,"08/09"
"I1","07/12/08","Reggina","Bologna",2,2,"D",1,0,"H",18,10,8,5,18,26,6,1,2,2,0,0,2.1,3,4,2,2.85,4,2.1,2.9,3.4,2.1,3,3.2,"08/09"
"I1","07/12/08","Napoli","Siena",2,0,"H",0,0,"D",13,10,6,2,13,29,9,5,4,2,0,0,1.62,3.5,6.5,1.55,3.45,6,1.6,3.4,5.2,1.62,3.25,5,"08/09"
"I1","07/12/08","Milan","Catania",1,0,"H",0,0,"D",22,9,10,2,14,19,10,4,2,3,0,0,1.29,5,12,1.22,5.15,11,1.25,4.6,10.5,1.25,4.5,10,"08/09"
"I1","07/12/08","Lecce","Juventus",1,2,"A",0,0,"D",7,13,4,3,23,15,2,6,3,2,0,0,5.5,3.4,1.73,5.15,3.3,1.65,4.7,3.2,1.7,5,3,1.7,"08/09"
"I1","07/12/08","Cagliari","Palermo",1,0,"H",1,0,"H",5,19,3,7,11,18,2,8,2,1,0,0,2.5,3,3,2.35,3,2.9,2.3,2.9,3,2.2,3,3,"08/09"
"I1","07/12/08","Atalanta","Udinese",3,0,"H",1,0,"H",14,8,6,3,22,19,3,10,0,0,0,0,2.3,3.1,3.3,2.3,2.9,3.1,2.2,2.9,3.2,2.2,2.8,3.2,"08/09"
"I1","06/12/08","Lazio","Inter",0,3,"A",0,2,"A",22,14,5,3,16,22,7,5,3,3,0,0,3.75,3.1,2.1,3.85,3.15,1.9,3.3,3,2.1,3.4,2.88,2.1,"08/09"
"I1","06/12/08","Chievo","Roma",0,1,"A",0,0,"D",7,21,2,8,20,17,6,10,3,2,0,1,5.5,3.4,1.73,5.15,3.3,1.65,4.2,3.3,1.75,5,3.25,1.62,"08/09"
"I1","30/11/08","Udinese","Chievo",0,1,"A",0,0,"D",19,9,3,3,20,22,6,7,2,5,1,0,1.44,4,8,1.45,3.75,7,1.45,3.6,7,1.36,3.75,8,"08/09"
"I1","30/11/08","Siena","Torino",1,0,"H",1,0,"H",16,11,5,0,14,8,7,5,1,1,0,0,2.1,3,4,2.1,2.9,3.6,2.1,3,3.3,2.2,2.9,3.1,"08/09"
"I1","30/11/08","Roma","Fiorentina",1,0,"H",0,0,"D",22,16,6,5,18,18,5,4,2,2,0,0,1.91,3.2,4.33,1.8,3.1,4.5,1.9,3.1,3.8,1.83,3,4,"08/09"
"I1","30/11/08","Palermo","Milan",3,1,"H",0,0,"D",21,15,10,6,17,17,9,4,4,1,0,0,3.75,3.1,2.1,4,3.1,1.9,3.3,3,2.1,3.6,3.1,1.91,"08/09"
"I1","30/11/08","Inter","Napoli",2,1,"H",2,1,"H",15,12,4,2,13,19,7,3,1,3,0,0,1.5,3.8,7.5,1.45,3.75,7,1.45,3.6,7,1.57,3.25,5.5,"08/09"
"I1","30/11/08","Genoa","Bologna",1,1,"D",0,0,"D",15,9,4,5,18,18,6,8,1,1,0,0,1.62,3.4,6.5,1.5,3.55,6.5,1.55,3.4,5.8,1.53,3.25,6,"08/09"
"I1","30/11/08","Cagliari","Sampdoria",1,0,"H",0,0,"D",10,12,3,6,19,28,4,4,2,2,0,0,2.5,3,3,2.4,2.9,2.95,2.3,2.9,3,2.25,3,2.88,"08/09"
"I1","30/11/08","Atalanta","Lazio",2,0,"H",0,0,"D",12,9,5,6,23,18,2,6,1,2,0,0,2.5,3,3,2.5,3,2.7,2.5,2.9,2.8,2.4,3,2.7,"08/09"
"I1","29/11/08","Juventus","Reggina",4,0,"H",2,0,"H",18,10,7,1,24,13,8,3,1,3,0,0,1.29,5,12,1.25,5,10,1.25,4.6,10.5,1.2,5,11,"08/09"
"I1","29/11/08","Catania","Lecce",1,1,"D",0,0,"D",17,11,4,3,23,21,11,1,2,3,0,0,1.85,3.1,5,1.8,3,4.7,1.8,3.1,4.2,1.67,3.2,5,"08/09"
"I1","23/11/08","Torino","Milan",2,2,"D",1,2,"A",15,16,5,6,19,16,4,5,2,5,0,0,5.25,3.4,1.73,4.85,3.25,1.7,4.5,3.3,1.7,4.5,3.2,1.73,"08/09"
"I1","23/11/08","Sampdoria","Catania",3,0,"H",1,0,"H",21,16,9,3,19,23,5,6,2,2,0,0,1.67,3.4,6,1.7,3.2,5,1.75,3.1,4.5,1.73,3.2,4.5,"08/09"
"I1","23/11/08","Reggina","Atalanta",3,1,"H",2,0,"H",9,17,6,1,19,13,2,6,2,1,0,0,2.5,3,3.1,2.45,2.9,2.85,2.4,2.9,2.9,2.25,3,2.88,"08/09"
"I1","23/11/08","Napoli","Cagliari",2,2,"D",1,0,"H",13,11,6,4,23,19,5,2,3,4,0,0,1.57,3.6,6.5,1.5,3.6,6.25,1.55,3.5,5.5,1.62,3.25,5,"08/09"
"I1","23/11/08","Lecce","Roma",0,3,"A",0,2,"A",10,16,3,7,16,16,1,4,1,1,0,0,4,3.2,2,3.8,3.1,1.95,3.3,3,2.1,3.75,3,1.91,"08/09"
"I1","23/11/08","Lazio","Genoa",1,1,"D",0,0,"D",18,10,8,4,25,27,10,3,1,3,0,0,2,3.1,4.2,1.9,2.95,4.2,1.9,3.1,3.8,1.91,3,3.75,"08/09"
"I1","23/11/08","Chievo","Siena",0,2,"A",0,0,"D",14,21,5,9,15,17,5,7,4,0,0,0,2.2,3,3.6,2.1,2.95,3.5,2.25,2.9,3.1,2.1,3,3.2,"08/09"
"I1","23/11/08","Bologna","Palermo",1,1,"D",1,0,"H",13,20,4,8,17,16,3,5,2,2,0,0,2.5,3,3,2.4,3.1,2.75,2.5,2.9,2.8,2.4,3,2.75,"08/09"
"I1","22/11/08","Inter","Juventus",1,0,"H",0,0,"D",20,7,9,2,14,21,8,4,3,2,0,0,2.1,3.1,3.75,2.05,3,3.55,2,2.9,3.7,2,2.88,3.6,"08/09"
"I1","22/11/08","Fiorentina","Udinese",4,2,"H",0,1,"A",21,25,11,11,23,14,3,10,2,3,1,0,1.91,3.1,4.5,1.95,3.1,3.8,2.1,2.9,3.4,1.91,3,3.75,"08/09"
"I1","16/11/08","Udinese","Reggina",0,1,"A",0,0,"D",10,15,1,4,24,22,3,6,3,4,0,0,1.4,4,9.5,1.35,4.2,8,1.4,3.7,7.5,1.33,4,8,"08/09"
"I1","16/11/08","Siena","Bologna",1,1,"D",1,1,"D",14,7,8,1,12,15,14,4,1,3,0,0,1.91,3.1,4.5,1.8,3.1,4.5,1.85,3,4.2,1.8,3.2,4,"08/09"
"I1","16/11/08","Sampdoria","Lecce",3,2,"H",2,0,"H",19,11,8,5,22,29,2,5,3,3,0,0,1.62,3.3,7,1.55,3.45,6,1.65,3.3,4.9,1.62,3.25,5,"08/09"
"I1","16/11/08","Roma","Lazio",1,0,"H",0,0,"D",17,15,4,4,17,21,9,4,1,2,1,1,2.3,3,3.4,2.2,3,3.2,2.4,2.9,2.9,2.25,3,2.88,"08/09"
"I1","16/11/08","Milan","Chievo",1,0,"H",1,0,"H",15,7,7,2,21,15,9,2,2,2,0,0,1.22,5.5,15,1.15,6.5,13,1.2,5,12,1.17,5.5,12,"08/09"
"I1","16/11/08","Catania","Torino",3,2,"H",2,1,"H",20,16,7,3,19,19,7,8,0,2,0,0,2.15,2.88,4,2,2.8,4.1,1.9,3,4,1.91,3,3.75,"08/09"
"I1","16/11/08","Cagliari","Fiorentina",1,0,"H",1,0,"H",10,19,3,5,14,12,5,5,1,4,0,0,3.1,3.1,2.4,3.1,3,2.25,2.9,2.9,2.4,2.62,2.88,2.5,"08/09"
"I1","16/11/08","Atalanta","Napoli",3,1,"H",0,0,"D",17,7,7,3,15,14,4,3,2,3,0,1,2.8,2.88,2.75,2.85,3,2.4,2.7,2.9,2.6,2.62,2.88,2.5,"08/09"
"I1","15/11/08","Palermo","Inter",0,2,"A",0,0,"D",16,18,6,9,16,21,2,9,3,1,0,0,4.33,3.2,1.91,4.5,3.1,1.8,4.2,3,1.85,3.75,3,1.91,"08/09"
"I1","13/11/08","Juventus","Genoa",4,1,"H",2,0,"H",14,8,5,1,13,22,7,5,0,2,0,0,1.57,3.5,7,1.5,3.6,6.5,1.5,3.5,6.3,1.5,3.5,6,"08/09"
"I1","09/11/08","Napoli","Sampdoria",2,0,"H",1,0,"H",9,10,3,4,28,25,4,5,4,5,0,0,1.8,3.25,5,1.7,3.2,5,1.7,3.2,4.7,1.73,2.88,5,"08/09"
"I1","09/11/08","Lecce","Milan",1,1,"D",0,0,"D",9,21,3,3,15,14,3,4,3,2,0,0,7,3.6,1.57,6,3.75,1.5,5.8,3.4,1.55,5.5,3.2,1.62,"08/09"
"I1","09/11/08","Lazio","Siena",3,0,"H",0,0,"D",9,14,5,5,8,17,6,5,1,1,0,0,1.57,3.6,7,1.55,3.45,6,1.6,3.4,5.2,1.57,3.25,5.5,"08/09"
"I1","09/11/08","Inter","Udinese",1,0,"H",0,0,"D",13,11,5,4,14,12,8,5,2,3,0,0,1.53,3.6,7.5,1.5,3.45,7,1.5,3.5,6.3,1.57,3.25,5.5,"08/09"
"I1","09/11/08","Genoa","Reggina",4,0,"H",0,0,"D",21,11,6,2,17,15,8,3,3,1,0,1,1.53,3.75,7,1.5,3.75,6,1.45,3.6,7,1.44,3.6,6.5,"08/09"
"I1","09/11/08","Fiorentina","Atalanta",2,1,"H",2,0,"H",19,11,4,4,28,21,5,0,2,3,0,0,1.53,3.6,7.5,1.5,3.75,6,1.5,3.5,6.3,1.53,3.5,5.5,"08/09"
"I1","09/11/08","Chievo","Juventus",0,2,"A",0,1,"A",7,11,0,5,16,21,3,4,5,4,0,0,6.5,3.6,1.57,6,3.45,1.55,5.2,3.4,1.6,5.5,3.25,1.57,"08/09"
"I1","09/11/08","Catania","Cagliari",2,1,"H",1,1,"D",13,9,6,4,25,18,4,6,4,4,0,0,2.1,3,4,2,3,3.75,1.9,3,4,1.91,3,3.75,"08/09"
"I1","08/11/08","Torino","Palermo",1,0,"H",0,0,"D",18,9,5,2,10,20,5,4,3,2,0,1,2.38,3,3.25,2.4,2.9,2.95,2.5,2.9,2.8,2.25,2.88,3,"08/09"
"I1","08/11/08","Bologna","Roma",1,1,"D",0,0,"D",9,10,1,3,20,13,3,2,2,2,0,0,5.25,3.25,1.75,4.75,3.1,1.75,4.2,3.1,1.8,4.33,3,1.8,"08/09"
"I1","02/11/08","Udinese","Genoa",2,2,"D",1,0,"H",12,21,5,9,20,24,5,6,2,2,0,0,1.8,3.2,5,1.7,3.2,5,1.8,3.1,4.2,1.7,3.2,4.5,"08/09"
"I1","02/11/08","Siena","Fiorentina",1,0,"H",0,0,"D",10,12,4,4,15,16,6,3,1,1,0,0,3,3,2.5,2.85,3,2.4,2.9,2.9,2.4,2.88,2.8,2.38,"08/09"
"I1","02/11/08","Sampdoria","Torino",1,0,"H",0,0,"D",15,10,5,4,18,19,8,2,1,3,0,0,1.75,3.2,5.5,1.7,3,5.5,1.7,3.3,4.5,1.73,3.1,4.5,"08/09"
"I1","02/11/08","Palermo","Chievo",3,0,"H",3,0,"H",11,17,3,2,18,16,4,8,1,2,1,0,1.65,3.4,6,1.55,3.45,6,1.55,3.4,5.8,1.62,3.25,5,"08/09"
"I1","02/11/08","Milan","Napoli",1,0,"H",0,0,"D",20,8,6,4,26,20,13,2,2,2,0,1,1.62,3.6,6,1.65,3.3,5.25,1.55,3.5,5.5,1.57,3.25,5.5,"08/09"
"I1","02/11/08","Lazio","Catania",1,0,"H",0,0,"D",14,6,7,1,9,25,7,2,4,2,0,0,1.65,3.25,6.5,1.55,3.45,6,1.6,3.4,5.2,1.67,3.2,5,"08/09"
"I1","02/11/08","Cagliari","Bologna",5,1,"H",1,1,"D",23,4,14,1,14,23,9,2,1,2,0,0,2,2.9,4.5,2,2.95,3.8,2,3,3.6,1.83,3,4,"08/09"
